"DATE","TIME PERIOD","Private final consumption (MNA.Q.N.FR.W0.S1M.S1.D.P31._Z._Z._T.EUR.V.N)"
"1983-12-31","1983Q4","91706.30"
"1984-03-31","1984Q1","88787.33"
"1984-06-30","1984Q2","91238.87"
"1984-09-30","1984Q3","90007.36"
"1984-12-31","1984Q4","98851.11"
"1985-03-31","1985Q1","96986.40"
"1985-06-30","1985Q2","99100.98"
"1985-09-30","1985Q3","98547.66"
"1985-12-31","1985Q4","109056.47"
"1986-03-31","1986Q1","105897.77"
"1986-06-30","1986Q2","106470.50"
"1986-09-30","1986Q3","104587.78"
"1986-12-31","1986Q4","113758.73"
"1987-03-31","1987Q1","108877.85"
"1987-06-30","1987Q2","111255.19"
"1987-09-30","1987Q3","110155.06"
"1987-12-31","1987Q4","119247.78"
"1988-03-31","1988Q1","113723.11"
"1988-06-30","1988Q2","116023.92"
"1988-09-30","1988Q3","116198.62"
"1988-12-31","1988Q4","124453.06"
"1989-03-31","1989Q1","120624.46"
"1989-06-30","1989Q2","124534.11"
"1989-09-30","1989Q3","125029.04"
"1989-12-31","1989Q4","134731.77"
"1990-03-31","1990Q1","132926.98"
"1990-06-30","1990Q2","133638.54"
"1990-09-30","1990Q3","131298.24"
"1990-12-31","1990Q4","143580.42"
"1991-03-31","1991Q1","136965.79"
"1991-06-30","1991Q2","136960.51"
"1991-09-30","1991Q3","134893.43"
"1991-12-31","1991Q4","146638.26"
"1992-03-31","1992Q1","142389.04"
"1992-06-30","1992Q2","143177.17"
"1992-09-30","1992Q3","142683.63"
"1992-12-31","1992Q4","158952.88"
"1993-03-31","1993Q1","153702.56"
"1993-06-30","1993Q2","153863.87"
"1993-09-30","1993Q3","149711.80"
"1993-12-31","1993Q4","160726.88"
"1994-03-31","1994Q1","157576.15"
"1994-06-30","1994Q2","158100.24"
"1994-09-30","1994Q3","156796.80"
"1994-12-31","1994Q4","167116.82"
"1995-03-31","1995Q1","162792.83"
"1995-06-30","1995Q2","165069.10"
"1995-09-30","1995Q3","163081.54"
"1995-12-31","1995Q4","172905.43"
"1996-03-31","1996Q1","172813.28"
"1996-06-30","1996Q2","172157.97"
"1996-09-30","1996Q3","169981.55"
"1996-12-31","1996Q4","176703.35"
"1997-03-31","1997Q1","171424.98"
"1997-06-30","1997Q2","170771.70"
"1997-09-30","1997Q3","168037.95"
"1997-12-31","1997Q4","180031.30"
"1998-03-31","1998Q1","177241.17"
"1998-06-30","1998Q2","178574.81"
"1998-09-30","1998Q3","177375.58"
"1998-12-31","1998Q4","187966.09"
"1999-03-31","1999Q1","183467.50"
"1999-06-30","1999Q2","182697.70"
"1999-09-30","1999Q3","183067.10"
"1999-12-31","1999Q4","199272.50"
"2000-03-31","2000Q1","195339.50"
"2000-06-30","2000Q2","195762.60"
"2000-09-30","2000Q3","193352.40"
"2000-12-31","2000Q4","208959.40"
"2001-03-31","2001Q1","204284.00"
"2001-06-30","2001Q2","205052.40"
"2001-09-30","2001Q3","201189.50"
"2001-12-31","2001Q4","217955.50"
"2002-03-31","2002Q1","210878.20"
"2002-06-30","2002Q2","210612.20"
"2002-09-30","2002Q3","208042.70"
"2002-12-31","2002Q4","223467.50"
"2003-03-31","2003Q1","218544.50"
"2003-06-30","2003Q2","216843.70"
"2003-09-30","2003Q3","214427.30"
"2003-12-31","2003Q4","230774.10"
"2004-03-31","2004Q1","226695.30"
"2004-06-30","2004Q2","226416.60"
"2004-09-30","2004Q3","222372.20"
"2004-12-31","2004Q4","241441.90"
"2005-03-31","2005Q1","235656.90"
"2005-06-30","2005Q2","236761.80"
"2005-09-30","2005Q3","233282.90"
"2005-12-31","2005Q4","251385.50"
"2006-03-31","2006Q1","248291.60"
"2006-06-30","2006Q2","249065.10"
"2006-09-30","2006Q3","245505.70"
"2006-12-31","2006Q4","261448.40"
"2007-03-31","2007Q1","258012.50"
"2007-06-30","2007Q2","259193.30"
"2007-09-30","2007Q3","257424.90"
"2007-12-31","2007Q4","276924.60"
"2008-03-31","2008Q1","271419.80"
"2008-06-30","2008Q2","271294.80"
"2008-09-30","2008Q3","265870.80"
"2008-12-31","2008Q4","278200.60"
"2009-03-31","2009Q1","268568.30"
"2009-06-30","2009Q2","264875.30"
"2009-09-30","2009Q3","259924.90"
"2009-12-31","2009Q4","279459.20"
"2010-03-31","2010Q1","274035.90"
"2010-06-30","2010Q2","271758.00"
"2010-09-30","2010Q3","270038.40"
"2010-12-31","2010Q4","290564.80"
"2011-03-31","2011Q1","285864.40"
"2011-06-30","2011Q2","280685.30"
"2011-09-30","2011Q3","275548.90"
"2011-12-31","2011Q4","293330.90"
"2012-03-31","2012Q1","288549.70"
"2012-06-30","2012Q2","282728.00"
"2012-09-30","2012Q3","278016.20"
"2012-12-31","2012Q4","297099.60"
"2013-03-31","2013Q1","290665.20"
"2013-06-30","2013Q2","285701.20"
"2013-09-30","2013Q3","282995.10"
"2013-12-31","2013Q4","301345.20"
"2014-03-31","2014Q1","292641.20"
"2014-06-30","2014Q2","289723.70"
"2014-09-30","2014Q3","286690.90"
"2014-12-31","2014Q4","305032.10"
"2015-03-31","2015Q1","298416.70"
"2015-06-30","2015Q2","295312.60"
"2015-09-30","2015Q3","292817.50"
"2015-12-31","2015Q4","309500.90"
"2016-03-31","2016Q1","304042.20"
"2016-06-30","2016Q2","301581.30"
"2016-09-30","2016Q3","297095.20"
"2016-12-31","2016Q4","316491.00"
"2017-03-31","2017Q1","310884.70"
"2017-06-30","2017Q2","307246.00"
"2017-09-30","2017Q3","305201.60"
"2017-12-31","2017Q4","323314.40"
"2018-03-31","2018Q1","320023.80"
"2018-06-30","2018Q2","316635.60"
"2018-09-30","2018Q3","315123.40"
"2018-12-31","2018Q4","332127.40"
"2019-03-31","2019Q1","326322.10"
"2019-06-30","2019Q2","325085.20"
"2019-09-30","2019Q3","324633.90"
"2019-12-31","2019Q4","339939.20"
"2020-03-31","2020Q1","314208.80"
"2020-06-30","2020Q2","279058.90"
"2020-09-30","2020Q3","323370.00"
"2020-12-31","2020Q4","325499.10"
"2021-03-31","2021Q1","316240.00"
"2021-06-30","2021Q2","319490.30"
"2021-09-30","2021Q3","334517.70"
"2021-12-31","2021Q4","354858.90"
"2022-03-31","2022Q1","345201.00"
"2022-06-30","2022Q2","350013.30"
"2022-09-30","2022Q3","358649.00"
"2022-12-31","2022Q4","379861.60"
"2023-03-31","2023Q1","377095.20"
"2023-06-30","2023Q2","377951.00"
"2023-09-30","2023Q3","386728.50"
"2023-12-31","2023Q4","404977.50"
"2024-03-31","2024Q1","396521.10"
"2024-06-30","2024Q2","388673.30"
"2024-09-30","2024Q3","395690.60"
"2024-12-31","2024Q4","412093.90"
